chromosome,genomic_accession,start,end,strand,class,locus_tag,symbol,name,GeneID
1,CP075493.1,1563281,1564085,-,protein_coding,I4U23_000399,,,
1,CP075493.1,1565159,1565851,-,protein_coding,I4U23_000400,,,
1,CP075493.1,1566595,1567190,-,protein_coding,I4U23_000401,,,
1,CP075493.1,1567282,1568585,-,protein_coding,I4U23_000402,,,
1,CP075493.1,1569754,1570074,+,protein_coding,I4U23_000403,,,
1,CP075493.1,1570528,1571408,+,protein_coding,I4U23_000404,,,
1,CP075493.1,1571574,1574640,-,protein_coding,I4U23_000405,,,
1,CP075493.1,1576526,1578092,-,protein_coding,I4U23_000406,,,
1,CP075493.1,1578204,1579561,-,protein_coding,I4U23_000407,,,
1,CP075493.1,1580613,1581695,+,protein_coding,I4U23_000408,,,
1,CP075493.1,1581734,1582877,-,protein_coding,I4U23_000409,,,
1,CP075493.1,1583330,1586360,+,protein_coding,I4U23_000410,,,
1,CP075493.1,1587009,1588490,-,protein_coding,I4U23_000411,,,
1,CP075493.1,1588501,1589093,-,protein_coding,I4U23_000412,,,
1,CP075493.1,1589287,1591051,+,protein_coding,I4U23_000413,,,
1,CP075493.1,1591268,1597191,-,protein_coding,I4U23_000414,,,
1,CP075493.1,1598991,1601264,+,protein_coding,I4U23_000415,,,
1,CP075493.1,1601971,1605292,-,protein_coding,I4U23_000416,,,
1,CP075493.1,1605425,1608303,-,protein_coding,I4U23_000417,,,
1,CP075493.1,1608314,1611359,-,protein_coding,I4U23_000418,,,
1,CP075493.1,1611357,1615663,-,protein_coding,I4U23_000419,,,
1,CP075493.1,1616419,1619295,+,protein_coding,I4U23_000420,,,
1,CP075493.1,1619364,1620516,-,protein_coding,I4U23_000421,,,
1,CP075493.1,1620603,1621346,+,protein_coding,I4U23_000422,,,
1,CP075493.1,1621439,1633190,-,protein_coding,I4U23_000423,,,
1,CP075493.1,1634936,1636267,-,protein_coding,I4U23_000424,,,
1,CP075493.1,1637238,1639229,-,protein_coding,I4U23_000425,,,
1,CP075493.1,1640100,1640963,+,protein_coding,I4U23_000426,,,
1,CP075493.1,1640997,1643255,-,protein_coding,I4U23_000427,,,
1,CP075493.1,1643444,1645078,-,protein_coding,I4U23_000428,,,
1,CP075493.1,1645446,1647200,-,protein_coding,I4U23_000429,,,
1,CP075493.1,1649075,1651483,-,protein_coding,I4U23_000430,,,
1,CP075493.1,1655926,1657813,+,protein_coding,I4U23_000431,,,
1,CP075493.1,1670039,1672635,+,protein_coding,I4U23_000432,,,
1,CP075493.1,1672734,1673561,-,protein_coding,I4U23_000433,,,
1,CP075493.1,1675032,1675451,+,protein_coding,I4U23_000434,,,
1,CP075493.1,1675525,1676367,-,protein_coding,I4U23_000435,,,
1,CP075493.1,1676426,1678034,-,protein_coding,I4U23_000436,,,
1,CP075493.1,1678257,1679562,+,protein_coding,I4U23_000437,,,
1,CP075493.1,1679940,1682408,+,protein_coding,I4U23_000438,,,
1,CP075493.1,1690576,1693976,+,protein_coding,I4U23_000439,,,
1,CP075493.1,1694382,1695992,-,protein_coding,I4U23_000440,,,
1,CP075493.1,1696770,1697625,+,protein_coding,I4U23_000441,,,
1,CP075493.1,1699307,1704841,+,protein_coding,I4U23_000442,,,
1,CP075493.1,1704833,1705156,-,protein_coding,I4U23_000443,,,
1,CP075493.1,1705204,1706162,-,protein_coding,I4U23_000444,,,
1,CP075493.1,1707390,1708016,-,protein_coding,I4U23_000445,,,
1,CP075493.1,1708539,1709231,-,protein_coding,I4U23_000446,,,
1,CP075493.1,1709495,1710087,+,protein_coding,I4U23_000447,,,
1,CP075493.1,1710058,1712790,-,protein_coding,I4U23_000448,,,
1,CP075493.1,1712975,1714815,-,protein_coding,I4U23_000449,,,
1,CP075493.1,1716036,1717510,-,protein_coding,I4U23_000450,,,
1,CP075493.1,1717896,1724487,+,protein_coding,I4U23_000451,,,
1,CP075493.1,1724921,1726288,+,protein_coding,I4U23_000452,,,
1,CP075493.1,1726829,1727814,-,protein_coding,I4U23_000453,,,
1,CP075493.1,1728598,1730549,+,protein_coding,I4U23_000454,,,
1,CP075493.1,1730543,1733214,+,protein_coding,I4U23_000455,,,
1,CP075493.1,1735403,1737641,-,protein_coding,I4U23_000456,,,
1,CP075493.1,1737844,1740813,-,protein_coding,I4U23_000457,,,
1,CP075493.1,1740882,1741597,-,protein_coding,I4U23_000458,,,
1,CP075493.1,1741960,1743432,-,protein_coding,I4U23_000459,,,
1,CP075493.1,1742975,1744008,-,protein_coding,I4U23_000460,,,
1,CP075493.1,1744383,1745206,+,protein_coding,I4U23_000461,,,
1,CP075493.1,1745899,1747049,-,protein_coding,I4U23_000462,,,
1,CP075493.1,1749322,1751669,-,protein_coding,I4U23_000463,,,
1,CP075493.1,1752135,1753832,-,protein_coding,I4U23_000464,,,
1,CP075493.1,1756817,1758747,+,protein_coding,I4U23_000465,,,
1,CP075493.1,1759941,1760584,+,protein_coding,I4U23_000466,,,
1,CP075493.1,1762178,1762490,-,protein_coding,I4U23_000467,,,
1,CP075493.1,1762627,1763090,+,protein_coding,I4U23_000468,,,
1,CP075493.1,1763379,1765157,-,protein_coding,I4U23_000469,,,
1,CP075493.1,1766111,1767714,+,protein_coding,I4U23_000470,,,
1,CP075493.1,1767674,1768946,+,protein_coding,I4U23_000471,,,
1,CP075493.1,1769305,1769919,+,protein_coding,I4U23_000472,,,
1,CP075493.1,1770394,1771245,+,protein_coding,I4U23_000473,,,
1,CP075493.1,1771292,1773683,-,protein_coding,I4U23_000474,,,
1,CP075493.1,1776234,1777729,-,protein_coding,I4U23_000475,,,
1,CP075493.1,1778984,1779711,+,protein_coding,I4U23_000476,,,
1,CP075493.1,1779828,1780466,-,protein_coding,I4U23_000477,,,
1,CP075493.1,1781088,1783055,-,protein_coding,I4U23_000478,,,
1,CP075493.1,1783635,1784365,-,protein_coding,I4U23_000479,,,
1,CP075493.1,1786874,1791144,-,protein_coding,I4U23_000480,,,
1,CP075493.1,1793375,1794429,-,protein_coding,I4U23_000481,,,
1,CP075493.1,1797330,1798022,-,protein_coding,I4U23_000482,,,
1,CP075493.1,1800158,1806579,+,protein_coding,I4U23_000483,,,
1,CP075493.1,1806976,1807394,+,protein_coding,I4U23_000484,,,
1,CP075493.1,1807925,1808990,+,protein_coding,I4U23_000485,,,
1,CP075493.1,1809574,1809732,+,protein_coding,I4U23_000486,,,
1,CP075493.1,1810212,1811124,+,protein_coding,I4U23_000487,,,
1,CP075493.1,1811188,1814079,+,protein_coding,I4U23_000488,,,
1,CP075493.1,1814334,1815762,-,protein_coding,I4U23_000489,,,
1,CP075493.1,1817166,1818128,+,protein_coding,I4U23_000490,,,
1,CP075493.1,1818155,1820414,-,protein_coding,I4U23_000491,,,
1,CP075493.1,1820391,1821591,-,protein_coding,I4U23_000492,,,
1,CP075493.1,1821726,1824168,+,protein_coding,I4U23_000493,,,
1,CP075493.1,1827690,1831804,+,protein_coding,I4U23_000494,,,
1,CP075493.1,1832213,1833885,-,protein_coding,I4U23_000495,,,
1,CP075493.1,1835041,1835292,-,protein_coding,I4U23_000496,,,
1,CP075493.1,1835311,1837838,-,protein_coding,I4U23_000497,,,
1,CP075493.1,1841204,1842853,+,protein_coding,I4U23_000498,,,
1,CP075493.1,1843009,1843740,-,protein_coding,I4U23_000499,,,
1,CP075493.1,1844185,1845861,+,protein_coding,I4U23_000500,,,
1,CP075493.1,1846070,1847593,-,protein_coding,I4U23_000501,,,
1,CP075493.1,1848345,1854013,+,protein_coding,I4U23_000502,,,
1,CP075493.1,1854763,1855411,+,protein_coding,I4U23_000503,,,
1,CP075493.1,1856545,1865258,-,protein_coding,I4U23_000504,,,
1,CP075493.1,1866271,1868502,-,protein_coding,I4U23_000505,,,
1,CP075493.1,1870272,1871456,+,protein_coding,I4U23_000506,,,
1,CP075493.1,1872713,1875253,-,protein_coding,I4U23_000507,,,
1,CP075493.1,1875556,1876896,+,protein_coding,I4U23_000508,,,
1,CP075493.1,1878896,1881875,+,protein_coding,I4U23_000509,,,
1,CP075493.1,1891421,1892377,-,protein_coding,I4U23_000510,,,
1,CP075493.1,1893335,1893857,-,protein_coding,I4U23_000511,,,
1,CP075493.1,1897362,1901950,+,protein_coding,I4U23_000512,,,
1,CP075493.1,1902997,1905638,+,protein_coding,I4U23_000513,,,
1,CP075493.1,1905656,1908033,+,protein_coding,I4U23_000514,,,
1,CP075493.1,1908267,1909830,-,protein_coding,I4U23_000515,,,
1,CP075493.1,1913250,1914844,-,protein_coding,I4U23_000516,,,
1,CP075493.1,1915606,1917259,+,protein_coding,I4U23_000517,,,
1,CP075493.1,1917347,1918251,-,protein_coding,I4U23_000518,,,
1,CP075493.1,1920724,1922919,+,protein_coding,I4U23_000519,,,
1,CP075493.1,1923521,1924436,+,protein_coding,I4U23_000520,,,
1,CP075493.1,1925979,1931334,+,protein_coding,I4U23_000521,,,
1,CP075493.1,1932035,1933055,+,protein_coding,I4U23_000522,,,
1,CP075493.1,1933624,1934518,-,protein_coding,I4U23_000523,,,
1,CP075493.1,1934626,1938365,-,protein_coding,I4U23_000524,,,
1,CP075493.1,1941344,1942993,+,protein_coding,I4U23_000525,,,
1,CP075493.1,1943373,1944455,-,protein_coding,I4U23_000526,,,
1,CP075493.1,1944592,1945419,-,protein_coding,I4U23_000527,,,
1,CP075493.1,1945452,1946216,-,protein_coding,I4U23_000528,,,
1,CP075493.1,1947471,1952186,+,protein_coding,I4U23_000529,,,
1,CP075493.1,1952479,1953205,-,protein_coding,I4U23_000530,,,
1,CP075493.1,1953704,1955489,-,protein_coding,I4U23_000531,,,
1,CP075493.1,1956088,1957675,-,protein_coding,I4U23_000532,,,
1,CP075493.1,1957908,1962387,-,protein_coding,I4U23_000533,,,
1,CP075493.1,1962896,1964545,+,protein_coding,I4U23_000534,,,
1,CP075493.1,1964939,1981380,-,protein_coding,I4U23_000535,,,
1,CP075493.1,1986388,1990700,+,protein_coding,I4U23_000536,,,
1,CP075493.1,1991135,1992042,+,protein_coding,I4U23_000537,,,
1,CP075493.1,1993277,1995528,+,protein_coding,I4U23_000538,,,
1,CP075493.1,1996307,1997741,+,protein_coding,I4U23_000539,,,
1,CP075493.1,1998234,2001410,-,protein_coding,I4U23_000540,,,
1,CP075493.1,2001669,2002261,+,protein_coding,I4U23_000541,,,
1,CP075493.1,2003309,2003548,-,protein_coding,I4U23_000542,,,
1,CP075493.1,2004099,2007515,+,protein_coding,I4U23_000543,,,
1,CP075493.1,2008493,2008822,-,protein_coding,I4U23_000544,,,
1,CP075493.1,2008685,2012626,-,protein_coding,I4U23_000545,,,
1,CP075493.1,2014004,2015635,+,protein_coding,I4U23_000546,,,
1,CP075493.1,2016090,2018165,+,protein_coding,I4U23_000547,,,
1,CP075493.1,2018253,2019653,+,protein_coding,I4U23_000548,,,
1,CP075493.1,2020229,2021636,+,protein_coding,I4U23_000549,,,
1,CP075493.1,2022152,2023797,+,protein_coding,I4U23_000550,,,
1,CP075493.1,2024710,2025277,-,protein_coding,I4U23_000551,,,
1,CP075493.1,2026213,2027085,-,protein_coding,I4U23_000552,,,
1,CP075493.1,2031003,2032376,+,protein_coding,I4U23_000553,,,
1,CP075493.1,2032387,2032887,-,protein_coding,I4U23_000554,,,
1,CP075493.1,2033212,2033510,+,protein_coding,I4U23_000555,,,
1,CP075493.1,2034142,2034701,-,protein_coding,I4U23_000556,,,
1,CP075493.1,2035265,2035957,+,protein_coding,I4U23_000557,,,
1,CP075493.1,2036123,2037018,+,protein_coding,I4U23_000558,,,
1,CP075493.1,2037375,2038520,+,protein_coding,I4U23_000559,,,
1,CP075493.1,2038587,2039719,+,protein_coding,I4U23_000560,,,
1,CP075493.1,2039975,2042138,-,protein_coding,I4U23_000561,,,
1,CP075493.1,2042170,2043789,+,protein_coding,I4U23_000562,,,
1,CP075493.1,2043907,2046062,+,protein_coding,I4U23_000563,,,
1,CP075493.1,2046186,2048083,+,protein_coding,I4U23_000564,,,
1,CP075493.1,2048079,2049824,+,protein_coding,I4U23_000565,,,
1,CP075493.1,2050088,2052102,-,protein_coding,I4U23_000566,,,
1,CP075493.1,2059639,2060028,+,protein_coding,I4U23_000567,,,
1,CP075493.1,2060159,2061526,+,protein_coding,I4U23_000568,,,
1,CP075493.1,2061989,2063553,+,protein_coding,I4U23_000569,,,
1,CP075493.1,2063562,2072937,-,protein_coding,I4U23_000570,,,
1,CP075493.1,2077553,2077829,-,protein_coding,I4U23_000571,,,
1,CP075493.1,2081307,2084539,+,protein_coding,I4U23_000572,,,
1,CP075493.1,2089849,2090852,+,protein_coding,I4U23_000573,,,
1,CP075493.1,2092956,2094439,+,protein_coding,I4U23_000574,,,
1,CP075493.1,2095095,2095874,-,protein_coding,I4U23_000575,,,
1,CP075493.1,2096048,2099350,-,protein_coding,I4U23_000576,,,
1,CP075493.1,2100172,2102338,+,protein_coding,I4U23_000577,,,
1,CP075493.1,2102700,2103373,+,protein_coding,I4U23_000578,,,
1,CP075493.1,2104426,2105789,+,protein_coding,I4U23_000579,,,
1,CP075493.1,2112404,2114068,+,protein_coding,I4U23_000580,,,
1,CP075493.1,2114095,2115635,+,protein_coding,I4U23_000581,,,
1,CP075493.1,2115633,2116957,+,protein_coding,I4U23_000582,,,
1,CP075493.1,2116954,2117708,-,protein_coding,I4U23_000583,,,
1,CP075493.1,2118195,2119223,-,protein_coding,I4U23_000584,,,
1,CP075493.1,2119333,2120964,-,protein_coding,I4U23_000585,,,
1,CP075493.1,2121622,2122173,+,protein_coding,I4U23_000586,,,
1,CP075493.1,2122650,2123087,-,protein_coding,I4U23_000587,,,
1,CP075493.1,2123299,2125981,-,protein_coding,I4U23_000588,,,
1,CP075493.1,2127734,2129292,-,protein_coding,I4U23_000589,,,
1,CP075493.1,2129518,2135351,-,protein_coding,I4U23_000590,,,
1,CP075493.1,2135497,2136839,-,protein_coding,I4U23_000591,,,
1,CP075493.1,2137217,2138690,-,protein_coding,I4U23_000592,,,
1,CP075493.1,2139949,2146663,-,protein_coding,I4U23_000593,,,
1,CP075493.1,2149554,2153436,-,protein_coding,I4U23_000594,,,
1,CP075493.1,2153579,2154143,+,protein_coding,I4U23_000595,,,
1,CP075493.1,2155336,2157282,-,protein_coding,I4U23_000596,,,
1,CP075493.1,2155348,2156091,+,protein_coding,I4U23_000597,,,
1,CP075493.1,2158817,2159058,+,protein_coding,I4U23_000598,,,
1,CP075493.1,2162183,2165668,+,protein_coding,I4U23_000599,,,
1,CP075493.1,2170918,2172408,-,protein_coding,I4U23_000600,,,
1,CP075493.1,2172828,2174093,+,protein_coding,I4U23_000601,,,
1,CP075493.1,2174867,2177360,+,protein_coding,I4U23_000602,,,
1,CP075493.1,2178406,2180837,+,protein_coding,I4U23_000603,,,
1,CP075493.1,2181088,2182197,+,protein_coding,I4U23_000604,,,
1,CP075493.1,2182787,2184361,-,protein_coding,I4U23_000605,,,
1,CP075493.1,2184560,2186273,+,protein_coding,I4U23_000606,,,
1,CP075493.1,2186775,2188185,+,protein_coding,I4U23_000607,,,
1,CP075493.1,2188942,2192694,+,protein_coding,I4U23_000608,,,
1,CP075493.1,2194995,2197973,+,protein_coding,I4U23_000609,,,
1,CP075493.1,2198489,2200349,+,protein_coding,I4U23_000610,,,
1,CP075493.1,2200408,2202700,-,protein_coding,I4U23_000611,,,
1,CP075493.1,2203430,2205610,-,protein_coding,I4U23_000612,,,
1,CP075493.1,2207635,2208858,-,protein_coding,I4U23_000613,,,
1,CP075493.1,2209011,2210771,+,protein_coding,I4U23_000614,,,
1,CP075493.1,2210893,2211246,-,protein_coding,I4U23_000615,,,
1,CP075493.1,2211857,2212165,+,protein_coding,I4U23_000616,,,
1,CP075493.1,2212448,2213214,-,protein_coding,I4U23_000617,,,
1,CP075493.1,2213389,2217399,+,protein_coding,I4U23_000618,,,
1,CP075493.1,2217583,2219314,-,protein_coding,I4U23_000619,,,
1,CP075493.1,2219434,2221667,-,protein_coding,I4U23_000620,,,
1,CP075493.1,2222571,2228233,-,protein_coding,I4U23_000621,,,
1,CP075493.1,2228995,2230984,-,protein_coding,I4U23_000622,,,
1,CP075493.1,2231130,2233312,+,protein_coding,I4U23_000623,,,
1,CP075493.1,2236985,2238732,-,protein_coding,I4U23_000624,,,
1,CP075493.1,2243104,2244349,-,protein_coding,I4U23_000625,,,
1,CP075493.1,2244708,2247179,-,protein_coding,I4U23_000626,,,
1,CP075493.1,2247177,2251654,-,protein_coding,I4U23_000627,,,
1,CP075493.1,2252512,2253831,+,protein_coding,I4U23_000628,,,
1,CP075493.1,2253945,2255552,+,protein_coding,I4U23_000629,,,
1,CP075493.1,2255406,2259648,-,protein_coding,I4U23_000630,,,
1,CP075493.1,2265173,2266586,-,protein_coding,I4U23_000631,,,
1,CP075493.1,2266783,2274734,-,protein_coding,I4U23_000632,,,
1,CP075493.1,2275150,2275347,-,protein_coding,I4U23_000633,,,
1,CP075493.1,2276691,2278764,+,protein_coding,I4U23_000634,,,
1,CP075493.1,2279351,2280101,-,protein_coding,I4U23_000635,,,
1,CP075493.1,2281239,2283720,-,protein_coding,I4U23_000636,,,
1,CP075493.1,2284785,2285891,-,protein_coding,I4U23_000637,,,
1,CP075493.1,2286323,2289851,-,protein_coding,I4U23_000638,,,
1,CP075493.1,2294279,2295255,+,protein_coding,I4U23_000639,,,
1,CP075493.1,2295478,2297543,-,protein_coding,I4U23_000640,,,
1,CP075493.1,2297609,2299954,-,protein_coding,I4U23_000641,,,
1,CP075493.1,2300129,2306535,-,protein_coding,I4U23_000642,,,
1,CP075493.1,2307073,2307961,+,protein_coding,I4U23_000643,,,
1,CP075493.1,2308622,2311338,-,protein_coding,I4U23_000644,,,
1,CP075493.1,2311749,2317362,+,protein_coding,I4U23_000645,,,
1,CP075493.1,2317388,2319392,+,protein_coding,I4U23_000646,,,
1,CP075493.1,2320048,2322192,+,protein_coding,I4U23_000647,,,
1,CP075493.1,2323132,2326801,-,protein_coding,I4U23_000648,,,
1,CP075493.1,2327265,2329937,-,protein_coding,I4U23_000649,,,
1,CP075493.1,2332864,2333583,-,protein_coding,I4U23_000650,,,
1,CP075493.1,2334583,2337237,-,protein_coding,I4U23_000651,,,
1,CP075493.1,2339167,2339722,-,protein_coding,I4U23_000652,,,
1,CP075493.1,2339733,2340212,-,protein_coding,I4U23_000653,,,
1,CP075493.1,2340235,2341239,-,protein_coding,I4U23_000654,,,
1,CP075493.1,2341329,2346671,-,protein_coding,I4U23_000655,,,
1,CP075493.1,2350479,2352450,+,protein_coding,I4U23_000656,,,
1,CP075493.1,2354074,2357347,-,protein_coding,I4U23_000657,,,
1,CP075493.1,2357699,2358168,+,protein_coding,I4U23_000658,,,
1,CP075493.1,2358428,2361507,-,protein_coding,I4U23_000659,,,
1,CP075493.1,2361785,2363002,-,protein_coding,I4U23_000660,,,
1,CP075493.1,2363553,2365895,-,protein_coding,I4U23_000661,,,
1,CP075493.1,2365949,2371225,-,protein_coding,I4U23_000662,,,
1,CP075493.1,2372353,2373024,+,protein_coding,I4U23_000663,,,
1,CP075493.1,2372987,2376652,-,protein_coding,I4U23_000664,,,
1,CP075493.1,2377262,2378908,-,protein_coding,I4U23_000665,,,
1,CP075493.1,2382526,2384167,+,protein_coding,I4U23_000666,,,
1,CP075493.1,2385126,2385815,-,protein_coding,I4U23_000667,,,
1,CP075493.1,2388210,2390150,+,protein_coding,I4U23_000668,,,
1,CP075493.1,2391752,2392633,-,protein_coding,I4U23_000669,,,
1,CP075493.1,2393904,2395095,+,protein_coding,I4U23_000670,,,
1,CP075493.1,2395115,2395915,-,protein_coding,I4U23_000671,,,
1,CP075493.1,2396094,2396906,-,protein_coding,I4U23_000672,,,
1,CP075493.1,2398385,2399134,-,protein_coding,I4U23_000673,,,
1,CP075493.1,2399793,2400310,+,protein_coding,I4U23_000674,,,
1,CP075493.1,2400796,2403474,+,protein_coding,I4U23_000675,,,
1,CP075493.1,2403814,2405575,+,protein_coding,I4U23_000676,,,
1,CP075493.1,2406243,2413931,-,protein_coding,I4U23_000677,,,
1,CP075493.1,2414744,2415411,+,protein_coding,I4U23_000678,,,
1,CP075493.1,2415638,2417704,-,protein_coding,I4U23_000679,,,
1,CP075493.1,2418789,2420452,-,protein_coding,I4U23_000680,,,
1,CP075493.1,2420462,2420934,-,protein_coding,I4U23_000681,,,
1,CP075493.1,2420911,2422208,-,protein_coding,I4U23_000682,,,
1,CP075493.1,2422259,2424488,-,protein_coding,I4U23_000683,,,
1,CP075493.1,2424857,2439949,+,protein_coding,I4U23_000684,,,
1,CP075493.1,2445465,2446503,-,protein_coding,I4U23_000685,,,
1,CP075493.1,2447222,2447551,-,protein_coding,I4U23_000686,,,
1,CP075493.1,2448385,2450462,+,protein_coding,I4U23_000687,,,
1,CP075493.1,2450564,2453643,-,protein_coding,I4U23_000688,,,
1,CP075493.1,2456800,2457564,+,protein_coding,I4U23_000689,,,
1,CP075493.1,2458340,2458681,-,protein_coding,I4U23_000690,,,
1,CP075493.1,2458719,2464784,-,protein_coding,I4U23_000691,,,
1,CP075493.1,2466522,2466863,-,protein_coding,I4U23_000692,,,
1,CP075493.1,2468253,2469212,-,protein_coding,I4U23_000693,,,
1,CP075493.1,2470172,2471814,-,protein_coding,I4U23_000694,,,
1,CP075493.1,2471831,2481771,-,protein_coding,I4U23_000695,,,
1,CP075493.1,2484595,2489020,+,protein_coding,I4U23_000696,,,
1,CP075493.1,2490214,2494288,+,protein_coding,I4U23_000697,,,
1,CP075493.1,2494560,2500392,+,protein_coding,I4U23_000698,,,
1,CP075493.1,2500514,2501989,-,protein_coding,I4U23_000699,,,
1,CP075493.1,2502754,2503767,+,protein_coding,I4U23_000700,,,
1,CP075493.1,2504741,2505033,-,protein_coding,I4U23_000701,,,
1,CP075493.1,2506697,2507443,+,protein_coding,I4U23_000702,,,
1,CP075493.1,2507876,2512552,-,protein_coding,I4U23_000703,,,
1,CP075493.1,2516267,2522220,-,protein_coding,I4U23_000704,,,
1,CP075493.1,2522260,2522809,+,protein_coding,I4U23_000705,,,
1,CP075493.1,2522816,2527451,+,protein_coding,I4U23_000706,,,
1,CP075493.1,2527575,2530243,-,protein_coding,I4U23_000707,,,
1,CP075493.1,2530962,2531643,+,protein_coding,I4U23_000708,,,
1,CP075493.1,2534822,2538902,+,protein_coding,I4U23_000709,,,
1,CP075493.1,2540426,2541250,+,protein_coding,I4U23_000710,,,
1,CP075493.1,2541797,2542810,+,protein_coding,I4U23_000711,,,
1,CP075493.1,2543016,2543508,+,protein_coding,I4U23_000712,,,
1,CP075493.1,2544916,2546813,-,protein_coding,I4U23_000713,,,
1,CP075493.1,2547776,2548681,+,protein_coding,I4U23_000714,,,
1,CP075493.1,2549390,2549968,+,protein_coding,I4U23_000715,,,
1,CP075493.1,2550164,2550373,+,protein_coding,I4U23_000716,,,
1,CP075493.1,2552661,2553975,-,protein_coding,I4U23_000717,,,
1,CP075493.1,2558463,2562954,+,protein_coding,I4U23_000718,,,
1,CP075493.1,2563301,2564626,-,protein_coding,I4U23_000719,,,
1,CP075493.1,2567581,2568254,+,protein_coding,I4U23_000720,,,
1,CP075493.1,2569934,2570743,-,protein_coding,I4U23_000721,,,
1,CP075493.1,2571357,2572601,-,protein_coding,I4U23_000722,,,
1,CP075493.1,2573282,2574884,-,protein_coding,I4U23_000723,,,
1,CP075493.1,2575074,2577444,-,protein_coding,I4U23_000724,,,
1,CP075493.1,2577712,2581228,-,protein_coding,I4U23_000725,,,
1,CP075493.1,2581846,2583279,+,protein_coding,I4U23_000726,,,
1,CP075493.1,2583692,2586785,-,protein_coding,I4U23_000727,,,
1,CP075493.1,2588814,2589626,-,protein_coding,I4U23_000728,,,
1,CP075493.1,2589722,2590249,-,protein_coding,I4U23_000729,,,
1,CP075493.1,2590818,2592405,-,protein_coding,I4U23_000730,,,
1,CP075493.1,2593124,2599837,+,protein_coding,I4U23_000731,,,
1,CP075493.1,2600097,2600413,-,protein_coding,I4U23_000732,,,
1,CP075493.1,2600833,2601321,+,protein_coding,I4U23_000733,,,
